state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
5980000	0.000	17.728	0.000	2	0	0.000	0.035	-0.020	97.90	-40.94	0.01	0.00
5990000	0.000	0.004	0.000	1	0	0.000	0.022	0.002	106.14	-39.86	-0.00	-0.69
6000000	0.000	35.403	0.000	1	0	0.000	0.018	0.030	97.43	-39.91	0.00	-5.83
6010000	0.000	26.096	0.000	1	0	0.000	0.010	-0.005	100.28	-39.89	0.00	-6.28
6020000	0.000	25.050	0.000	1	0	0.000	0.016	0.067	99.30	-39.89	0.00	-6.28
6030000	0.000	120.326	0.000	1	0	0.000	0.024	0.000	100.98	-39.99	-0.02	0.00
6040000	0.000	21.103	0.000	1	0	0.000	0.019	-0.005	101.75	-39.89	-0.04	-0.69
6050000	0.000	0.151	0.000	1	0	0.000	0.027	-0.021	103.87	-39.86	-0.00	0.43
6060000	0.000	11.291	0.000	2	0	0.000	0.024	0.033	98.63	-40.93	-0.00	0.00
6070000	0.000	1.647	0.000	1	0	0.000	0.023	-0.030	97.68	-39.86	0.00	-6.42
6080000	0.000	2.031	0.000	2	0	0.000	0.014	0.002	96.60	-40.92	-0.00	0.00
6090000	0.000	0.771	0.000	1	0	0.000	0.022	0.080	98.85	-39.86	0.00	-5.99
6100000	0.000	0.161	0.000	1	0	0.000	0.024	0.010	102.55	-39.86	0.00	-6.80
6110000	0.000	0.682	0.000	1	0	0.000	0.038	0.005	100.42	-39.86	0.00	-6.95
6120000	0.000	0.118	0.000	1	0	0.000	0.013	-0.042	102.96	-39.86	-0.00	-0.69
6130000	0.000	8.674	0.000	2	0	0.000	0.029	0.014	99.63	-40.93	-0.01	-0.69
6140000	0.000	0.003	0.000	1	0	0.000	0.011	-0.029	102.50	-39.86	-0.00	-0.69
6150000	0.000	0.062	0.000	1	0	0.000	0.029	0.006	102.03	-39.86	-0.00	0.47
6160000	0.000	0.055	0.000	1	0	0.000	0.029	-0.067	102.64	-39.86	0.00	-6.43
6170000	0.000	0.033	0.000	1	0	0.000	0.016	-0.028	103.63	-39.86	-0.00	0.00
6180000	0.000	2.681	0.000	1	0	0.000	0.018	0.030	102.38	-39.86	-0.00	0.00
6190000	0.000	643.739	0.000	2	0	0.000	0.038	-0.053	93.82	-41.18	-0.00	-0.69
6200000	0.000	0.858	0.000	1	0	0.000	0.009	-0.035	101.17	-39.86	0.00	0.00
6210000	0.000	0.014	0.000	3	0	0.000	0.020	-0.031	102.57	-42.39	-0.00	0.00
6220000	0.000	0.007	0.000	2	0	0.000	0.029	-0.044	104.74	-40.92	-0.00	0.00
6230000	0.000	0.000	0.000	0	0	0.000	0.025	-0.028	101.72	-39.50	0.00	-6.07
6240000	0.000	0.570	0.000	1	0	0.000	0.019	0.036	102.70	-39.86	-0.00	0.00
6250000	0.000	0.010	0.000	2	0	0.000	0.023	-0.017	103.91	-40.92	0.00	-6.59
6260000	0.000	0.000	0.000	0	0	0.000	0.019	0.042	101.87	-39.50	-0.00	0.00
6270000	0.000	0.000	0.000	0	0	0.000	0.040	0.060	99.08	-39.50	-0.00	0.00
6280000	0.000	0.027	0.000	1	0	0.000	0.012	0.044	99.86	-39.86	0.00	-5.76
6290000	0.000	0.049	0.000	1	0	0.000	0.017	0.033	103.34	-39.86	-0.00	0.00
6300000	0.000	0.484	0.000	2	0	0.000	0.018	-0.007	102.93	-40.92	-0.00	0.00
6310000	0.000	1440.756	0.000	1	0	0.000	0.013	0.009	98.60	-40.19	0.00	-6.12
6320000	0.000	9.081	0.000	1	0	0.000	0.017	-0.008	102.18	-39.87	-0.01	-0.69
6330000	0.000	0.142	0.000	1	0	0.000	0.031	-0.011	103.82	-39.86	-0.00	-0.69
6340000	0.000	0.003	0.000	2	0	0.000	0.028	-0.034	105.74	-40.92	-0.00	0.00
6350000	0.000	0.237	0.000	1	0	0.000	0.032	-0.085	100.23	-39.86	-0.00	0.00
6360000	0.000	0.102	0.000	1	0	0.000	0.024	0.066	102.13	-39.86	-0.00	0.00
6370000	0.000	9.791	0.000	1	0	0.000	0.039	0.012	93.62	-39.88	0.00	0.67
6380000	0.000	1.766	0.000	1	0	0.000	0.024	-0.052	101.97	-39.86	0.00	0.00
6390000	0.000	1.126	0.000	1	0	0.000	0.014	0.022	100.47	-39.86	0.00	-5.92
6400000	0.000	28.027	0.000	1	0	0.000	0.031	0.022	99.33	-39.90	-0.00	0.60
6410000	0.000	123.482	0.000	1	0	0.000	0.022	0.056	99.05	-39.99	-0.26	-0.69
6420000	0.000	0.231	0.000	2	0	0.000	0.013	-0.012	101.78	-40.92	-0.00	0.25
6430000	0.000	0.330	0.000	2	0	0.000	0.017	-0.061	102.67	-40.92	-0.00	0.00
6440000	0.000	0.054	0.000	2	0	0.000	0.016	0.046	102.49	-40.92	0.00	-6.40
6450000	0.000	0.450	0.000	2	0	0.000	0.016	-0.001	103.55	-40.92	0.00	-6.35
6460000	0.000	0.041	0.000	2	0	0.000	0.014	-0.041	102.48	-40.92	-0.00	0.00
6470000	0.000	1.241	0.000	1	0	0.000	0.027	-0.014	97.62	-39.86	-0.00	0.00
6480000	0.000	0.000	0.000	0	0	0.000	0.031	0.017	102.05	-39.50	-0.00	0.00
6490000	0.000	0.089	0.000	2	0	0.000	0.025	0.000	100.01	-40.92	-0.00	0.00
6500000	0.000	0.173	0.000	3	0	0.000	0.014	0.003	103.70	-42.39	-0.00	0.00
6510000	0.000	0.000	0.000	0	0	0.000	0.013	0.001	101.94	-39.50	0.00	-6.09
6520000	0.000	0.015	0.000	1	0	0.000	0.010	0.018	103.57	-39.86	-0.00	0.00
6530000	0.000	4.299	0.000	1	0	0.000	0.024	-0.065	101.17	-39.87	-0.00	0.23
6540000	0.000	0.222	0.000	1	0	0.000	0.013	-0.021	103.32	-39.86	-0.01	0.00
6550000	0.000	0.001	0.000	1	0	0.000	0.024	0.011	105.72	-39.86	-0.00	-0.69
6560000	0.000	0.000	0.000	0	0	0.000	0.010	-0.077	98.71	-39.50	0.00	-5.86
6570000	0.000	0.000	0.000	0	0	0.000	0.019	-0.004	101.79	-39.50	-0.00	0.00
6580000	0.000	0.000	0.000	0	0	0.000	0.024	-0.050	100.46	-39.50	0.00	-5.95
6590000	0.000	0.390	0.000	2	0	0.000	0.017	-0.035	95.85	-40.92	-0.00	0.00
6600000	0.000	1.166	0.000	1	0	0.000	0.023	0.034	98.84	-39.86	0.00	-6.16
6610000	0.000	1.946	0.000	3	0	0.000	0.009	0.046	96.98	-42.39	0.00	-5.95
6620000	0.000	0.172	0.000	3	0	0.000	0.030	0.002	99.91	-42.39	-0.00	0.00
6630000	0.000	0.011	0.000	4	0	0.000	0.001	-0.075	102.99	-44.14	0.00	-6.23
6640000	0.000	0.138	0.000	1	0	0.000	0.028	0.010	103.89	-39.86	0.00	-6.41
6650000	0.000	0.018	0.000	1	0	0.000	0.022	-0.058	100.52	-39.86	-0.00	0.00
6660000	0.000	25.442	0.000	1	0	0.000	0.029	0.004	101.39	-39.89	-0.06	-0.69
6670000	0.000	0.285	0.000	1	0	0.000	0.036	0.029	101.58	-39.86	-0.00	0.00
6680000	0.000	0.693	0.000	1	0	0.000	0.012	0.008	102.57	-39.86	-0.00	0.00
6690000	0.000	0.415	0.000	2	0	0.000	0.028	0.019	102.81	-40.92	-0.00	-0.69
6700000	0.000	113.409	0.000	1	0	0.000	0.038	-0.046	98.14	-39.99	-0.00	0.00
6710000	0.000	72.221	0.000	1	0	0.000	0.024	0.025	99.69	-39.95	0.00	-6.73
6720000	0.000	0.015	0.000	1	0	0.000	0.021	0.007	105.40	-39.86	0.00	-6.30
6730000	0.000	0.027	0.000	1	0	0.000	0.026	0.030	104.22	-39.86	0.00	0.00
6740000	0.000	0.058	0.000	2	0	0.000	0.032	-0.032	102.06	-40.92	-0.00	0.00
6750000	0.000	0.012	0.000	1	0	0.000	0.022	-0.002	105.53	-39.86	-0.01	0.00
6760000	0.000	0.000	0.000	0	0	0.000	0.018	-0.026	100.79	-39.50	0.00	-6.52
6770000	0.000	0.009	0.000	1	0	0.000	0.026	0.005	105.46	-39.86	0.00	-6.60
6780000	0.000	132.804	0.000	2	0	0.000	0.020	0.065	96.73	-41.06	0.00	-6.44
6790000	0.000	5.281	0.000	1	0	0.000	0.025	0.040	101.61	-39.87	0.00	0.00
