"","specimen","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","Prey"
"11","Carcharhinus_hemiodon",-0.0991962101094511,-0.042422399941459,0.0100058082948935,-0.026093043620524,0.0060853607066606,-0.00329702435292957,0.0281037168173187,-0.0220593121728046,-0.0169927852043647,-0.0122988612792823,-0.0286605692086902,-0.00449134849198159,0.00957859132176276,0.014082520374303,0.00404997655452531,0.00196952023604995,-0.0062473617876701,0.00531138527563628,0.00244506458608645,0.015856609293291,0.00438570167046233,-0.00474233151642738,0.0126558919146385,-0.00308660197453866,0.0204767179544646,0.00108922013542643,9.93734950606043e-05,-0.000833710040521329,0.00276503138303183,0.000815937130530431,-0.00583623646422226,-5.8886735069424e-05,-0.00268970806149437,-0.0016821816936119,-0.00537451182398421,-1.4432899320127e-15,7.93635990259389e-17,-9.35015953551499e-16,-7.11236625150491e-17,3.55618312575245e-17,-6.94973592563208e-17,3.57786716920216e-17,"generalist"
"12","Carcharhinus_leucas",-0.0536621564737965,-0.0496194167764117,0.0119348881352994,-0.018112905934933,-0.00594014664410072,-0.0209748187185494,0.000755360073014573,-0.0176503760400002,-0.0349747796137925,-0.00411198960539626,0.0120532695034364,-0.0108382941579663,0.0300984688505134,0.0156331225997668,0.0032607466602621,-0.015713579081299,-0.0129193211554614,0.0327133305333249,0.0111631845945691,-0.000900204693409016,-0.00312866528836576,-0.0134676139347341,0.0141754318793924,-0.00798180433876118,-0.00179808376793549,0.00231272239276192,-0.000592796839651612,0.00175346969110652,0.00699328253655996,0.00503717611407572,-0.00456911540040873,0.00395857981615745,0.000373093453897633,0.000957359388594503,-0.00119644544969124,6.90636783873266e-17,-3.83265467973626e-16,-1.0245710529988e-16,-2.86229373536173e-17,5.31259064517897e-17,3.69306365002875e-17,4.23923049441832e-17,"fish_&_cephalopoda"
"13","Carcharhinus_macloti",-0.00247457958250192,-0.0127173229438342,-0.0216717559322345,0.0510753844933251,0.0150762777134638,-0.0560658241085995,-0.0131495222815501,-0.0167401757112404,-0.0413767756615797,-0.00780764243925638,0.0059756611733082,-0.0195675993159705,-8.73175353848116e-05,0.0270108992004931,0.00164940506613092,-0.0210663684514142,-0.0101266703505246,0.000520662460461687,-0.0119319032838406,-0.00826325567425838,0.00647723895563605,-0.0136513907922862,-0.000553113411808407,-0.000489286889774869,-0.0248621938433251,-0.00145144274457691,-0.00384118766257057,-0.00653390611722916,-0.00298009939270903,0.000959729552160594,0.00279835189318049,-0.00519222036916605,0.00429332846193167,0.000627820923195149,-0.00221839166391222,2.05933360641897e-15,-3.1485231088979e-16,-1.59160878920872e-16,-1.50053580671994e-16,-5.3776427755281e-17,-6.92263087131995e-17,3.90312782094782e-18,"fish_&_cephalopoda"
"14","Carcharhinus_melanopterus",-0.0819129754162812,-0.0688434018578227,0.00121394254114372,0.0228464946445294,0.0255752277451091,-0.00705957420720726,0.00219581834451887,-0.00889797395804082,-0.0175768193384752,0.00825173527649195,-0.0195464918219099,-0.00345800825389704,-0.00576924824224115,0.0152556461880256,0.0203488135440475,-0.00902763364289167,0.0115117756648242,0.000958331394183641,-0.0077853060024595,-0.00645770887325706,0.0144271164229318,0.00408015790897821,0.00841478996245414,-0.0115588548215579,0.00945490042050286,-0.00670581356504581,0.00245625926435826,-0.00202832862287589,0.00602286393802474,-0.00474023580417881,-0.000159486008775557,-0.00266979649357182,0.00276228771677219,-0.00737011989909161,-0.00253861769105198,-1.66555137737223e-15,-4.07009495551058e-16,3.07262895682392e-16,-2.95770352654046e-16,-1.98625837999344e-16,-7.57044166938003e-17,6.38595079593962e-17,"fish_&_cephalopoda"
"15","Carcharias_taurus",-0.0506179975406289,-0.00970219265113268,0.0214774030791848,-0.0422813298210949,0.00347939183874312,-0.0460038026381725,0.00785777680613292,-0.0435149519583765,-0.0129231019849533,0.00821310690047683,0.0380271737838776,-0.0148963524742075,-0.00501151442118976,0.0128086596904384,-0.0030539196273192,0.0368087183626115,-0.0163383584059778,-0.00836338734962897,0.00811173512068098,0.0238677749677022,0.0182325886054936,0.0253996672287456,0.00260553508394784,-0.00124504928916418,-0.00762352429612866,-0.0051752292525125,0.00508519347738685,0.00637040342890957,0.00711860624147234,-0.00115093585318785,-0.000561469543479821,0.00139505930054533,-0.00222969305706627,0.00246410944460438,-0.00274919204941348,-2.09901540593194e-16,-8.32667268468867e-17,4.33680868994202e-17,-1.11022302462516e-16,-1.69135538907739e-16,-5.37222176466567e-17,-4.22838847269347e-17,"fish_&_cephalopoda"
"16","Carcharodon_carcharias",-0.00260188053173235,-0.135726567436982,0.0678713483591838,-0.0635310500604028,-0.0404628644069202,0.0340903675063406,0.0268906503257229,-0.0537386290684273,-0.0441898180864095,-0.0219648122073265,-0.00928416809341408,-0.0445804492480069,-0.00487166221858003,-0.011260907345016,0.0347159375884575,0.000762126711443087,-0.0075932051763232,0.00316978778625951,0.00684229459801565,-0.00435043620154093,-0.0126570793491441,-0.00865864310717838,-0.00801548400569682,-0.00980806190710373,-0.00214375322547983,0.000785295309780366,-0.00291463279512963,-0.00774496776011496,-0.00539427475698979,0.00756967354639504,0.00246748883973746,0.00422031624540826,-0.00477947191645853,0.00255128558106386,0.000347465897656362,-1.15012166457262e-15,-9.10729824887824e-17,-3.58220397789211e-16,-4.5102810375397e-17,6.93889390390723e-18,3.38271077815477e-17,1.51788304147971e-17,"fish_&_cephalopoda"
"17","Centrophorus_uyato",-0.0246857395008337,0.0190640002406346,-0.100857991491023,-0.0626435512211818,-0.0402635030808529,0.0307581898397399,0.0161209300583232,0.0275308872287028,-0.0409634586657242,-0.0249818268934119,0.0033139621113722,0.0232912605103305,0.0191805163993844,0.00805842516802989,-0.00620311503630722,-0.00505655654009588,0.0103249335593299,0.00547306841449045,-0.00394516933391565,0.0100651701860635,-0.0111488530438463,-0.0144953800181889,-0.00421442818404055,-0.00814073021881004,-0.00961027410178027,-0.0139229096378582,0.0115655916243242,-0.0043006071187555,0.00301091028513037,0.00789684269173193,-0.00213413842817627,-0.00399836547402204,-0.00557502524794167,-0.00153799713227869,0.00285845867294936,2.22760178358872e-15,4.71627945031194e-16,-1.85398571495021e-16,1.27502175484295e-16,6.11490025281825e-17,-2.96800344717907e-17,6.04984812246911e-17,"fish_&_cephalopoda"
"18","Centroscymnus_coelolepis",0.0190170901976687,0.0377191537746359,-0.187587990511416,-0.101709780457002,-0.0292597578216018,0.0120766991134656,0.0318267196578059,0.0192200234150278,0.0398471418500023,-0.013691839428308,0.0275989125909951,-0.00664054026183197,-0.0379035728742896,-0.0023954719475036,-0.0466239877774786,-0.0170353446441386,-0.0196610003757979,-0.0169430706696151,-0.0173556475239517,-0.0105550042105116,0.00238955146252968,-0.0138780483529347,0.00732651358779247,0.0225077958408268,0.00162404821581387,-0.000188148571356203,-0.00044715873392065,0.0084319635582764,0.0250571521123772,0.00528935406566158,-0.00440947213420599,0.0111934837185736,0.00369157041053696,-0.00317411861200302,0.00587023224315554,2.73294841618421e-15,-1.08528637465799e-16,2.13587827979644e-16,-2.98589278302508e-16,-4.70543742858709e-17,8.32125167382625e-18,3.09539720244612e-17,"fish_&_cephalopoda"
"19","Cephaloscyllium_ventriosum",-0.0560028291500041,0.0463119700137559,-0.00555072500378496,0.0787779805068475,-0.0252885613091728,0.0891232773531121,0.0225817124930984,0.00750441054071982,-0.0460508329452592,-0.00527833907281962,-0.0447057245142642,-0.00708791879012276,-0.0212881441378081,0.0214763086166271,0.0119854913080997,-0.00195898575449112,-0.00375161580664436,0.0188930240816814,0.00362079392172406,0.017335825431215,0.0233978692145104,-0.00533571500883644,-0.0130830175103496,0.00456956553116683,-0.00520525925080955,-0.00349464390632944,-0.00202544473919846,-0.00216594381568343,0.00762629489852047,0.00383312521250068,-0.0107224081242639,-0.00188786563092693,-0.00720265525011228,0.00027550909702703,-0.00239622271312491,8.04694852418741e-16,-5.07406616723216e-17,4.64038529823796e-17,-1.47451495458029e-17,1.54390389361936e-16,3.00866102864727e-18,8.78203759713259e-17,"fish_&_cephalopoda"
"20","Cetorhinus_maximus",-0.184658884340412,-0.00741028525947401,-0.112948935747346,0.0216103059470278,0.0260940191688165,0.0322429407461716,0.0239113475537366,0.023643946264096,-0.0205530617385164,-0.0333804327109813,-0.00781339638312639,0.000638026435225249,5.63195364931748e-05,-0.00357178461766663,-0.0281132603526948,-0.00680366505596827,0.0102323860956254,0.00571814861477374,-0.0131117162909123,-0.00778901844544516,0.0159613492711146,0.00720909129655493,-0.00135104559780798,-0.000709207882549094,-0.00648200459843817,0.0137474886138586,-0.00376639105903059,-0.011316192957774,-0.00602638926514078,-0.00019471298424675,0.00633892445567252,0.00352234781903451,0.0053246789871991,0.000231541655656759,6.43008806526112e-06,-2.73652628335341e-16,-2.64111649217469e-16,8.10983225019157e-17,1.52655665885959e-16,2.91433543964104e-16,-6.51063404577545e-17,4.81385764583564e-17,"zooplankton"
"21","Chaenogaleus_macrostoma",-0.0045926549866137,-0.0282212463068898,0.00637272540039743,0.0634975484582832,0.0385188350289168,-0.0482125355114179,0.00659246074193612,-0.0409561573358949,0.0702073862930268,0.00079074578932269,0.00892274073844608,-0.00533687665020997,-0.0241200931442931,-0.000267939348184315,0.0046961573840528,0.0295559330602258,-0.000405117786231526,-0.023949166888173,0.00506485810855755,-0.0153218791288656,-0.0247957322365008,-0.0229096572731199,0.0116477420259106,0.0127669632567249,0.0114271331620998,0.00769686409539662,0.00517415707243699,0.00189483805266175,-0.0016542437869861,0.00550511036444052,0.0078104361027053,-0.000208768200974314,0.00231149297582767,-0.00591466642553599,0.000770702933685367,2.31195271260809e-15,5.70290342727375e-17,-8.33534630206856e-16,-1.92554305833426e-16,1.05818132034585e-16,-4.11454724458249e-17,-1.20129600711394e-16,"generalist"
"22","Chiloscyllium_arabicum",0.188314948994792,0.00525915788289795,0.0167220964214663,0.00109829758274537,-0.0275213024953783,-0.0182391334165558,0.0021139686505449,0.0142089611135927,-0.00156728620544428,-0.0524370251785391,-0.0337467102475777,0.0111926162361766,-0.0060924562314975,-0.00427217249069353,-0.00377998701908878,0.000188411863830282,0.0116011937754807,0.0115972927762371,0.0105326678279011,-0.00568002233581621,0.0163962720084231,0.0037555648681106,-0.000930647073152758,-0.0215905842467584,-0.00210868563256655,0.000346404265939483,0.000591978232659156,0.000293423904561953,-0.00368816922442041,0.0105345851657192,0.00705317244656118,0.00667439744508163,-0.000440976311148403,-0.0046320975273048,-0.00144141265245641,-9.33064389641025e-16,-2.88614618315641e-16,6.4401609045639e-16,-8.67361737988404e-17,-6.98226199080665e-17,1.56667213924155e-17,1.73472347597681e-17,"generalist"
"23","Chiloscyllium_griseum",0.206824709284407,0.0475628515634536,0.0790621289452961,-0.00483979100679704,-0.0328277506799331,-0.0272457829101606,-0.00885150467175214,0.0145220133246246,0.0289968455162341,-0.0372769690604158,0.000712497749497637,0.0146042987438173,0.00327581920231487,-0.00122521561505418,-0.0119977728432188,0.0320318226760707,-0.001763773543418,0.00365497187882178,-0.0120264865906867,-0.0156802109364591,0.0040127579640648,0.00777418977895808,-0.00976627145182976,0.00126681858916038,0.00338929751708559,-0.00804440002537483,-0.00255627689121811,-0.00184533148153673,0.00433503447598041,-0.000928341563148766,0.00541697012813054,-0.0031723670529208,0.000182614760245087,-0.00107110544202142,0.00145790587631129,-2.76677552396576e-15,-8.66494376250415e-16,5.70290342727375e-16,-1.73472347597681e-17,-3.20923843055709e-17,-3.96817995129695e-17,-5.74627151417317e-18,"generalist"
