Id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35
Carcharhinus_falciformis	0.08221121927031655	-0.06674084542398377	-0.014003490516183437	-0.026675591485661176	-0.01942162390590445	0.04319846648803837	0.009396765516414406	-0.016464956087463414	-0.006735520448750626	0.00840989422846829	-0.008430647087034957	-0.009404945785375193	-0.005989620205683745	3.036072595034847E-4	0.011841131872881338	0.011156630263703013	-0.004424550214838271	-0.014002645113701957	0.005239699218531142	0.00123977742533978	0.012216740967822753	0.01897763264170269	0.005562376415964858	-2.2186638622278924E-4	0.004725783776946308	3.2403001369397423E-4	-8.60703185005308E-6	-0.002391331133569017	-6.261503868470631E-4	0.0028399801962467794	-0.0018096797700885502	3.1868753954932775E-5	0.007787048050645503	-0.002531487611392534	-6.586605596154518E-4
Carcharhinus_galapagensis	-0.00898036449531169	-0.013251306192662356	0.08496041532480023	-0.06949926777074099	0.018937037769309058	-0.03646653937444689	-0.042625704933743645	0.027069493802248407	0.04042018837547135	-0.015102169395482734	0.04509896242984753	0.014502487029401517	0.0036903744412017984	0.011790250534576831	-0.009244888818134633	-0.004136675490140564	0.009739424186657027	0.014157133202863173	4.6739601750378154E-4	0.0186900234747456	-0.019520894889900206	9.78570420778157E-4	-0.014774590337390169	-1.0425976154061073E-4	0.018138610654873488	0.008607520750455516	-0.006230833043816209	-0.0036762170786190053	0.0037819192892885305	0.007664753644609862	-0.010810870947534917	-0.0022656347333479257	-0.003215902680282902	0.0012669955712965454	-0.003329683261505303
Carcharhinus_hemiodon	0.09395008144069915	-0.02074716069782028	0.015582648186825906	-0.013479018535543431	-0.006276651934004943	0.015548306404443645	-0.021374621132692753	0.01508450121031166	0.02662171263482687	3.479302807216103E-4	0.0012046088330070525	-0.004193179084652533	-0.021065859167115415	-0.0026013189007230556	0.003907092417809038	-0.0015944526312882206	-0.00490607762404758	0.010582002223557594	-0.00567406608257583	0.005492157980927268	0.008834864762554195	0.00129567514809854	0.0010084024020326886	0.010995663531075997	-0.002037071475287747	-7.121600343938373E-4	-9.549853484352897E-4	-0.0033638041295939256	8.736797647262278E-4	-0.0044924184408076245	0.0023630014408295196	-0.002758075104892151	-7.738615210825131E-4	-0.002788302397086407	0.003112483866266509
Carcharhinus_leucas	0.053727833915086814	-0.031616865586657196	0.03751868935297204	-0.013388632663627404	-0.019143547218074566	0.013490421227975525	-0.011781680416965408	0.0388369520167812	-0.009690068948672963	-0.012077310934403559	0.016472999411744123	0.0029411162769559553	-0.037056225114167334	0.002237046675771002	0.017410773478111857	-0.01459483895696144	-0.009735294975669787	-0.007636133061898268	-0.019034487073735624	0.008728043940813895	0.0019132817431958729	0.0015296565343710655	0.00947886769226568	-0.006669234142515495	-0.010137292632481766	0.0019227348278426678	-0.0013552792625354296	-0.008144970697551145	3.082041423326144E-4	-0.002254874307858435	0.006766156205283733	-0.0010183421458123682	-2.0930166419405225E-4	0.002004907167989003	5.249879412725893E-4
Carcharhinus_macloti	0.002691829572140279	0.009966306444601478	-0.022077452061138765	-0.07240244651055798	-0.03336979136263893	0.011929618584708946	-0.005642694266652875	0.039898086686853323	-0.0011811992201565453	-0.024974886836594226	0.018137527495475137	0.012894900389237005	-9.425607621774698E-6	-0.014633919131609326	0.019486049872162015	-0.01774289289148433	-4.581929928125537E-4	-0.005065056233154694	0.005065128551470285	-0.004928468840160462	0.009065416169314253	0.005304914610107159	-0.01595686809181143	-0.02031549259183966	-0.00954887661961362	0.0023351184785061407	-0.003355803728054314	0.006424453106094323	-0.00485775970521752	3.643278788004086E-4	-0.0016060204249851956	-0.003487504858738191	0.002255911007552523	0.002646776894875508	6.980119087346649E-4
Carcharhinus_melanopterus	0.07718187347135784	-0.028740753505164224	0.01811899878885076	-0.04027068905577095	-0.0073069434758990534	-0.004853997618474153	-0.015525271961197788	0.011434107264016337	0.03488911936828033	6.569584738349175E-4	0.006252591641056358	0.013138867324281784	-0.004929772011015746	-0.0010174661278927219	0.016394672122903513	-0.012946661737813853	0.00856737291412953	-0.0128451487160733	0.0024738502289353204	-0.012637347386738705	0.010427901336784623	0.004675142629340849	0.011138614956911227	0.006609732851623458	0.004384760598338568	-2.4966863097379544E-4	0.00739470255008894	-0.00410369607305957	9.853140698462006E-4	-0.002940870030893367	-1.4725881970805202E-4	3.161029515866132E-4	8.969900772870685E-4	-0.0029703232597143897	1.8518204339891732E-4
Carcharias_taurus	0.04240855131884699	-0.030195209358179546	0.020424664762977093	-0.009772716231218998	-0.002991388284998153	0.05307498609426059	-0.020353233334260583	0.01764641848483257	-0.04642342207664174	0.018678296948881998	0.008871674069410706	0.005232328047842316	0.006630912463985197	-7.422597522226626E-4	0.010467723425711147	0.03002371831008324	-0.025668175338901134	0.03285953016334097	0.007596707270887656	-0.01302199407117476	-0.019459182629612836	0.016185552585313602	-0.004240502829788675	0.013057128364228187	-6.7347915043866E-5	0.006757281280615158	-0.0037905912026127394	-0.008268279172550944	-0.0022602160050539783	6.161919113023138E-4	0.00587531721499727	4.594048903602296E-4	0.0015360696681631346	5.261273467731418E-4	0.0031617225920197883
Carcharodon_carcharias	0.012085952367694603	-0.11004694643197496	0.12277161592885973	0.017680135082866755	-0.03601182980557364	-0.03080058329597856	-0.0625759042081201	0.051859850134870364	0.003664051898384421	-0.006983277331925617	0.03512596768063114	-0.011944485270946291	0.015263660295245476	0.030964070540883407	0.007682548221458356	0.004105113407666535	0.011616675485852853	-0.0017626326037257162	0.0010286701031377455	0.002214621031654509	0.0051543379535949965	-0.00947211195678218	7.879082439166416E-4	-0.0014199393732668777	-0.010349642199908794	0.001379878933059331	-0.0015078177953362652	0.004935079671193105	0.00221145275720617	0.0025914927970306016	0.009022080531344623	0.004305785831635047	-0.0028069597036339813	0.002062114191772856	-9.288502608867757E-4
Centrophorus_seychellorum	-0.008111002778691364	0.09201966810426868	0.027505657093036172	0.047720056966577995	-0.001879013525023596	-2.5170688467542404E-4	0.008391014077700924	-0.0055829910353858815	0.011830555549688657	-0.04522009746378693	-0.007116138520604592	-4.705082843125539E-4	-0.007157622842603009	0.013688554521993678	0.0066755058216845155	-0.004849060865030061	-0.006312259978499333	0.007801259168010479	0.014968411274602503	0.012972686165692074	0.01250561779513233	-2.383346341849825E-5	0.00403151440488111	-0.002672576475612236	-0.0036940518227561946	0.004515533462578076	-7.17657527875376E-4	-0.0058075035689580745	-0.00460276851961684	0.007324288319503371	-7.528731057878127E-4	0.0010672794026791227	0.005282590595227473	-4.6057028080912974E-4	8.997926807256458E-5
Centrophorus_uyato	0.017121055378078377	0.10982502048267247	0.02845922060972801	0.06309136551724054	-0.011353633182883197	0.0031442710558059524	-0.016030196575785104	0.02824119668077804	0.009963694866317008	-0.035252311086068765	-0.007582991662777305	-0.0020022161903279156	-0.01589077941686894	-0.006480408883416267	-0.0094914367055796	0.0023402967301657633	0.01322053580335426	0.013408582748689755	3.9252220236175254E-5	0.005518340197652854	0.01433490903393212	-0.004471131974312633	-0.005525318170296769	-0.009190452790764594	4.2831783283344695E-4	0.01344308773430858	0.008260135438755062	-0.004339979023622641	-0.0029768372627600763	-0.001570349275019211	0.008003148924282116	-0.0033242357680572094	-0.002347417446077634	-9.280498585514008E-4	-0.0028285781778164556
Centroscymnus_coelolepis	-0.023769375873941748	0.1803271281775689	0.06546173449897692	0.07734343339786756	-0.011872447015472094	0.03615242258644845	-0.02671695281425329	-0.03698683778712339	-0.014069414853515011	0.0073740440134974486	0.014530736290394225	0.019192775972554657	0.03906925475861723	-0.04975243725286872	-0.018041685195580456	-0.018723778125565384	-0.008361845444735483	-0.007277922872884976	-0.007705126031119251	0.015304928283460936	0.0016552668771169527	0.006577490657843813	-0.007470225716071748	-0.0034190822097192397	0.006698386118536379	-0.007207986486631882	0.001302320705819188	-0.019923192504345655	0.00396466438855055	-0.002624448192880592	0.006855465004910193	0.0017917520233801897	0.0022091972139756102	-8.458254373118785E-4	-0.005093796464478208
Centroscymnus_crepidater	0.02577763497500823	0.14584220297970835	-0.00941189305586076	0.017560003311884204	-0.03277258688201422	0.01629649866976119	-0.03082100475473712	-0.013626684515457161	-0.014936728617704276	-0.002747168368719884	-0.009655565245568706	-0.010365287756845578	0.0018660465936066108	0.010134405673656395	0.011313269555556806	-0.002091974389392344	0.012944719532656537	0.021783396078147384	0.004113424754829028	0.009216613505818943	-0.01836874154847004	-0.009353231207470496	2.8418913194909554E-4	0.013251795622810281	-0.0023604692007438526	-0.013673264058929177	0.012041907339649872	-0.009204592607712593	-0.0035954121237043012	-0.0040884615637470706	-0.006110347883477885	0.00614955065894578	0.0011367652386647053	0.003379693630981808	-0.0018713759755921656
Cephaloscyllium_ventriosum	0.04469530072248899	0.008361702995573254	-0.08353303107144945	0.04030384934014614	0.003973149690252836	-0.09199389018440672	-0.018119476481399117	0.048704234576721676	0.055187611169016125	-0.0035134499233170713	0.001374399509576307	0.0029908065386125976	0.002927285959996631	-0.011612373163472224	0.024678621580033953	0.00805361034431364	0.012527756285302317	0.00979220936133698	-0.010906915283059634	-0.01357705861275809	0.005034293618296061	0.008537900677020427	-0.018268265259474035	0.006029989082322178	-0.00234025709877229	9.61698381443569E-4	-0.008185581738819786	-0.008348643982875409	0.0048202955028269715	-0.007182792281879942	0.009378530951955566	-0.0026338992031027506	-0.005249682179208327	0.0018371392380231793	0.0010507071363825195
Cetorhinus_maximus	0.16625238761893607	0.09735530262181934	-0.011516272536769892	0.023794524527673132	0.017584403550523674	-0.013829065607639081	-0.017371460284240487	0.02547575801435781	0.0396064887024317	-0.038044378194334455	0.0072958504673151245	-0.0015345168560558227	8.483820472608479E-4	-0.02977628532459665	-0.011981194826108967	0.0029911841001242995	-0.004135092830678499	-0.003438947007424931	-0.005749013719507797	-0.02300325529055469	0.008587132662753584	-0.014167544522816423	-0.0020503516127420495	-0.009855266647899277	-0.002213133322417794	-0.0066361269251656516	-0.00714005471525698	0.007904293251282881	0.002316875907792517	0.0021407099181722654	-0.0032915721025078195	0.005933198678448772	0.007797879113412916	0.004649620889099586	-0.0015066741342234194
Chaenogaleus_macrostoma	0.007810913332991789	-0.022182048355128832	-0.023708377838404016	-0.09066513473984483	-0.0048454068973550705	0.009697198481482075	-0.04708453847744431	-0.062277796016055764	0.002163274882337548	0.008077771146098651	7.19926675420637E-4	0.029981227345007848	0.029404729476470177	0.00951562322143503	-0.01165392881415014	0.0159391112205911	0.00765728180221455	-0.011443558158344504	0.006930578975438789	0.0364516926293034	0.004564797101061771	-0.001518281852844033	0.01279738165575196	-0.0018571614191778985	0.007395208644681478	-0.003199852509978583	-0.0020639108008994366	0.0013118672310297418	-0.0043572208986495916	0.004140604336376521	-7.4042850895111E-4	-3.994102595134732E-4	0.004393171172862395	-0.003788664529657128	8.111250847307481E-4
Chiloscyllium_arabicum	-0.20332207737081062	-0.012874074760152497	0.021769860754691714	-0.016647731866920153	-0.04718765797768912	0.007203400721367508	-0.0028209837155456145	-0.01682767474853781	0.015429801049104528	-0.025142570184816717	-0.03435050629871034	0.0042929567629377205	-0.018821877538783154	-0.013670563695374264	-0.015728219052866994	8.3416321676819E-4	-0.007645998407047917	-0.00669846993779191	-0.0222342069953679	-0.017305719922022147	-0.005922674812131493	-7.395232726438959E-5	-2.3702290959832367E-4	0.002946598142026061	-9.941829565479757E-4	-0.0013367124541535606	0.006052804290106031	0.005525744737414155	-9.757418510738833E-4	0.005955708691818388	-6.367525400608609E-4	-0.005025314840774947	6.534728754372578E-4	-0.003876249045629097	-8.039256256267961E-4
Chiloscyllium_griseum	-0.21895892401796718	-0.03821730355608121	0.003881330256754526	-0.007996740356975042	-0.05967091824277013	-0.014837054521507924	3.4776607239995507E-4	-0.01935219242804742	0.016152713764914423	-0.004924192131819891	0.0013364885434767357	0.012262318334961076	0.007828724937743094	-0.01652352856049877	0.010926605674159989	0.030281930791796766	-0.004679715263502542	-0.011908190680154184	-0.00396293424722552	0.005800270911235399	0.005819891177096883	-0.018574104292966055	0.0012766253297015907	0.009603008414689015	-0.0019547510764844345	0.019480199942654205	-0.005192863806666965	-0.0031453693561012334	0.009815761330932378	0.0016485495594241956	0.0035660980728005514	-3.6605039136368336E-4	0.005085780005627396	0.0018312224177762836	-0.002072142920461339
Chiloscyllium_hasseltii	-0.21777343823528741	-0.025766178358018803	0.056634039237409284	-0.04890809784335448	-0.03978674140932563	-0.01022196324642736	-0.007189218243798269	-0.02738125444841073	0.01348651165173538	-0.04287741503693243	-0.03373132304154183	0.013288854890301715	-0.010967506665860547	-0.022935208055041928	-0.01677560503127485	-0.0042202303952937	-0.01907121065046346	-0.006109359629399176	-0.012986233202093887	-0.016332353380216373	-0.007097158297587438	1.5105466945753224E-4	-0.019313393789233975	0.021397929357830144	0.011837768562752246	0.0011285325013938303	-0.003817251602745314	1.8853261234319735E-4	-0.013193279733387814	5.620889954210673E-4	-0.005219649435964322	-0.004274962846255825	-0.0017795028184890548	-0.0037399631216611683	1.7117626844628093E-4
Chiloscyllium_indicum	-0.20681037864518764	-3.7386923462027E-4	0.0015516077898756458	-0.06293262271469859	-0.03618226532455022	-0.011109186508963068	-0.03844496062568752	-0.033600562883048316	0.0134400073857277	-0.00959038242372518	0.012555367285385189	0.03914085551263935	-0.02338354301121839	0.02744529398909633	-0.023555769062046025	0.007122958470101788	-0.004127281504853732	-0.01243649599749154	-0.008343546156525036	-0.009146270336769777	7.043869457110455E-6	0.010663526756973272	-0.004095082650546405	-0.0016316070650134913	-0.01084593430067839	-0.013858247350213238	0.0016063915113983369	-1.2335119001875144E-4	0.0018299078473192729	-4.127461090052294E-4	0.002152954099258705	-0.006502804036579886	0.001033380330670364	0.009648697569787118	-0.0036413221401390174
Chiloscyllium_punctatum	-0.2460406265495855	-0.012570980554677178	-0.030912313211972468	0.010373244836658451	-0.05122624277592548	-0.023856262598701924	-0.012816373664518703	-0.0034810714236119416	-0.019475734361844816	-0.01901933332997587	0.003593225283562181	-0.012527374056003678	-0.002309248967623538	-0.002991144019740726	0.002275696190501876	0.019220227738630528	0.010175590363202272	0.0011627050403326834	-0.018957529350468544	-0.010375101059176892	-0.001967765588535124	0.008055505178041447	0.007212525444535966	0.005886733893588723	-0.0030306593413511086	-0.005528534464934365	-3.730469130783329E-5	0.005393890891547331	0.0022070644649883502	0.007013979156781956	-0.0010837528524364863	2.5233239597913064E-5	0.0014922377096968614	-0.0010329113815110075	5.59361041697999E-4
Chlamydoselachus_anguineus	0.1719442650511723	0.00906926562786767	-0.06859961684393306	0.02425461625902084	0.018613962707026192	-0.09153043959743086	7.226536048722316E-4	-0.031510621447425106	-0.052363522869195926	0.01330080542789857	0.014153664459732176	-0.04501943587564454	-0.030724393866161534	0.002709872494332525	0.0017355411674008841	0.02053575266697134	0.015573879879162323	-0.001993512147695206	7.82715825338523E-4	-0.0017409884586397362	0.0074126507302668095	0.007699498885464775	0.004984180306386862	0.005360539033645245	8.090281199476387E-4	0.0046687568212284685	-0.0023148836533890696	3.9508499168916696E-4	0.001314069435498521	-0.007246563419321403	-0.0037772656627069736	-0.009023107441975545	0.005177129965508895	0.0030471177970679366	-0.00217720471524864
Dalatias_licha	-0.11154249971542171	0.10007892704072177	0.22989199768809185	0.03734341774521485	0.020362668129826365	-0.053338035883652796	-0.0182920725064078	-0.026052359987701137	-0.014826779396498874	0.010428767199585968	0.04478409342976053	-0.036479552787803085	-0.021076192248442868	-0.005270183488254055	0.016024963477528294	-0.03118757527771175	-0.033216227285187944	-0.028741342103973316	-0.008920516630039203	-0.0041753064261705955	0.014866295236573478	0.0014214918391103823	0.022656531617394303	0.0034592303764691724	0.009589629045434707	0.006094674923668243	0.008441443301363524	0.0067596213783946155	0.005968944263157008	0.0048104833771427475	-0.002208125879492971	0.002139751257974459	-0.00611243329975663	0.001096664362959041	6.084017615210838E-4
Deania_calcea	-0.0014125888622569405	0.09981055601418266	-0.0010984629951622197	0.06587161345648596	-0.07634075638328527	0.0226957090298655	-0.027610140084143957	0.06257514389062699	0.021012812645984067	0.0048121028576207075	-0.023820834197917303	0.004957343462696152	0.01929625556522619	0.008946755242861655	0.025175557807399503	-0.00948328209916789	0.01686515536775109	0.009654904434264852	-0.007613289469091768	-0.025516835275464188	-0.010103295732905162	-0.013374081937285957	0.0024301636017009425	-0.0012029630511867432	0.008870078676503928	-0.004680181376118557	-0.0017934443775441036	0.00567271534068739	-0.005051805096137711	3.3738667263990955E-4	-0.011674709721293232	6.937131040305803E-4	-0.0011621242528408546	0.0022221526475369752	0.002985646467490805
Echinorhinus_brucus	0.06873074692093732	0.049032628108499045	-0.053865913424821985	0.0813040945925623	0.012925339280519924	-0.01355172339098979	0.016912156627182953	-0.011039453464077304	0.048178464624886355	0.016963823601765876	-0.014107618197412674	-0.022023177030923487	0.03362995549853923	0.020105893324713013	0.01892359080977546	0.015091852549773199	-0.01455994478881934	0.023166758067551436	-0.013665968188454796	-0.0032323294135686255	0.004043229147032593	0.004159619377904494	-7.12144378111023E-4	0.0028553781493714063	0.009385976735169716	1.1493470313146811E-4	-0.005483082909297684	0.008926400714225638	0.0013154907461966504	0.009790488344336667	-0.006939526351513619	0.0013656126418701035	9.869678098202283E-4	-0.002902729926947318	-0.003187162810372514
Etmopterus_spinax	0.08008802553582711	0.13603456030043573	-0.061963581647406805	0.022059393263206623	-0.055280748952512206	0.005392063787439998	-0.0266824966040995	0.021369148103348827	0.014915284244450334	0.006403896355456891	-0.01078833843876853	-0.01940315907237198	0.002382767079321286	-0.014887563107937804	-0.012885539902491814	-0.005686578976314563	0.0315629240860874	0.007494757945801806	4.9093676565829225E-5	0.0027711902724807808	-0.005756783036373331	-0.007235274868738373	0.0174193892516837	-0.0016562010154977651	-0.003665158189944686	0.010449033584587914	0.016877866232023496	-0.001295314813436511	-5.929220033412034E-4	0.001265396358345288	-7.905618036586059E-6	-6.924890174118247E-4	-0.0017247769086517568	-0.001444931379808969	-7.422661049814089E-4
Eucrossorhinus_dasypogon	-0.1619562394352475	0.053430483171778224	-0.018410371709061225	-0.0506930164104641	0.1768704789262107	0.04311376412119685	-0.0433792638327895	0.014731526917600461	0.007525258404647428	0.01129982479720552	0.00615169777012128	-0.0038778666777165606	0.00836018855750525	0.006709332900479163	-0.0020671751105634795	-9.891174877224278E-4	0.014239265919812935	9.774497969106957E-4	-0.004660444198110766	-0.0073072559727326986	0.008885124866982034	0.00513766409828971	0.002185149455179945	-0.007375067086029107	0.007673256246272297	0.0027981215760627975	0.00497656742583199	-6.911296233788682E-4	-0.008601326924377168	-0.0029460967353908394	-0.0010946838012900481	-7.29750887517608E-5	-6.428415612575059E-4	-0.005555871372973688	0.004138421466412291
Euprotomicrus_bispinatus	0.034359389220438324	0.027818584729672254	0.13968392442756686	-0.060536103073507125	-0.05939568212872455	-0.07917835505205299	0.13300415201749224	0.053619324131752445	-0.04166304302308063	0.04211329588895321	-0.01984205081076631	0.046610033216430424	0.04198731295112518	0.0210560030823664	-0.05027967348631054	-0.01367014812473704	0.019151965065608366	0.008427225827740302	-0.027059403512509426	5.568883151793151E-4	0.01844781611308944	0.007605249263748129	0.010069782080277132	0.0016533410130856359	-0.0035145531009051463	1.8585373781539356E-4	0.0018636810422364338	-0.005526186304828019	-0.008217480815825195	-0.001907147300386062	-0.0011248684060400096	-0.0019512786950849565	-1.4170149252047248E-4	0.0011879379954381625	0.0019391618126533463
Eusphyra_blochii	0.13252869448772361	-0.02893563909595002	-0.007429126005471985	0.03903152861006857	0.00446678810011225	-0.002503298673900548	-0.009548217371873826	-0.015193884062532735	0.02317945431262608	0.004365015048459979	0.007613335489187497	0.011904392892528079	-0.0012238960790520357	-0.0118460515187719	-0.015619874036346224	-0.018083601374966146	0.0021699569797544115	-0.011013212254601973	0.004701836712424173	0.004299641070130286	0.005341511236219435	-0.011772063741684343	-0.004147892883522822	0.0011606089613986062	-0.009741841543513097	0.005752415701741873	7.196238264904138E-4	-0.006267956092903143	-0.005560565430971717	0.0013695799246365267	-0.012840332504158431	0.0010310240285469202	0.00333159823465415	0.0035173568510165213	0.0022142979698382796
