state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
9100000	0.000	0.000	0.000	0	0	0.000	0.029	0.012	117.61	-39.50	0.00	0.00
9110000	0.000	0.000	0.000	1	0	0.000	0.035	0.048	121.74	-39.86	0.00	0.39
9120000	0.000	0.000	0.000	0	0	0.000	0.030	0.019	119.90	-39.50	0.00	-7.11
9130000	0.000	0.000	0.000	0	0	0.000	0.042	0.011	117.37	-39.50	0.00	-7.11
9140000	0.000	0.072	0.000	2	0	0.000	0.027	0.036	128.57	-40.92	-0.00	-0.69
9150000	0.000	0.005	0.000	3	0	0.000	0.030	0.032	129.37	-42.39	-0.00	-0.69
9160000	0.000	0.000	0.000	0	0	0.000	0.034	0.012	116.36	-39.50	0.00	0.00
9170000	0.000	0.000	0.000	1	0	0.000	0.021	0.040	121.50	-39.86	0.00	-7.10
9180000	0.000	0.000	0.000	1	0	0.000	0.029	0.011	124.69	-39.86	0.00	0.69
9190000	0.000	0.007	0.000	1	0	0.000	0.026	0.070	116.01	-39.86	0.00	-0.35
9200000	0.000	0.001	0.000	1	0	0.000	0.030	0.028	124.34	-39.86	-0.00	-0.69
9210000	0.000	0.000	0.000	2	0	0.000	0.033	0.050	129.47	-40.92	0.00	-0.61
9220000	0.000	0.000	0.000	3	0	0.000	0.031	0.031	127.04	-42.39	0.00	-0.48
9230000	0.000	0.001	0.000	1	0	0.000	0.032	0.021	123.79	-39.86	0.00	-7.89
9240000	0.000	0.054	0.000	3	0	0.000	0.030	0.004	119.81	-42.39	-0.00	-0.69
9250000	0.000	0.385	0.000	2	0	0.000	0.030	0.015	114.44	-40.92	0.00	0.00
9260000	0.000	0.000	0.000	1	0	0.000	0.031	0.017	124.72	-39.86	0.00	-7.31
9270000	0.000	0.003	0.000	2	0	0.000	0.033	0.045	122.33	-40.92	0.00	-7.99
9280000	0.000	0.000	0.000	0	0	0.000	0.021	0.023	118.88	-39.50	0.00	-6.66
9290000	0.000	0.000	0.000	0	0	0.000	0.029	0.029	119.77	-39.50	-0.00	0.00
9300000	0.000	0.000	0.000	1	0	0.000	0.024	0.048	123.16	-39.86	0.00	0.69
9310000	0.000	3.856	0.000	2	0	0.000	0.029	0.024	126.48	-40.92	-0.00	0.00
9320000	0.000	0.090	0.000	2	0	0.000	0.026	0.018	124.23	-40.92	-0.00	-0.69
9330000	0.000	0.000	0.000	2	0	0.000	0.025	0.035	125.28	-40.92	0.00	0.69
9340000	0.000	0.162	0.000	2	0	0.000	0.034	0.004	126.79	-40.92	-0.00	0.00
9350000	0.000	0.017	0.000	2	0	0.000	0.026	0.028	128.80	-40.92	-0.00	-0.69
9360000	0.000	0.001	0.000	1	0	0.000	0.031	0.008	122.79	-39.86	-0.00	0.00
9370000	0.000	0.599	0.000	2	0	0.000	0.025	0.009	125.78	-40.92	0.00	-7.76
9380000	0.000	2.993	0.000	2	0	0.000	0.033	0.036	124.58	-40.92	0.00	0.00
9390000	0.000	0.001	0.000	1	0	0.000	0.027	0.090	118.78	-39.86	-0.00	0.00
9400000	0.000	0.439	0.000	2	0	0.000	0.035	0.021	122.57	-40.92	0.00	-8.70
9410000	0.000	0.000	0.000	1	0	0.000	0.037	0.031	124.51	-39.86	-0.00	0.00
9420000	0.000	0.578	0.000	2	0	0.000	0.033	0.030	124.97	-40.92	-0.00	0.00
9430000	0.000	0.009	0.000	2	0	0.000	0.032	0.022	129.06	-40.92	0.00	-8.25
9440000	0.000	0.000	0.000	2	0	0.000	0.025	0.012	129.88	-40.92	0.00	-7.78
9450000	0.000	0.000	0.000	1	0	0.000	0.025	0.041	119.56	-39.86	-0.00	0.00
9460000	0.000	0.000	0.000	0	0	0.000	0.039	0.030	117.77	-39.50	0.00	0.00
9470000	0.000	0.000	0.000	0	0	0.000	0.032	-0.024	117.85	-39.50	-0.00	0.00
9480000	0.000	0.000	0.000	0	0	0.000	0.030	0.019	119.50	-39.50	0.00	-6.81
9490000	0.000	0.026	0.000	2	0	0.000	0.028	0.033	129.06	-40.92	-0.00	-0.69
9500000	0.000	0.001	0.000	2	0	0.000	0.028	0.037	129.54	-40.92	-0.00	0.00
9510000	0.000	0.029	0.000	2	0	0.000	0.023	0.034	127.84	-40.92	-0.00	-0.69
9520000	0.000	0.005	0.000	2	0	0.000	0.029	0.040	125.83	-40.92	0.00	-8.07
9530000	0.000	0.009	0.000	2	0	0.000	0.029	0.015	129.31	-40.92	0.00	-0.03
9540000	0.000	0.001	0.000	2	0	0.000	0.024	0.019	128.37	-40.92	-0.00	0.00
