state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
8720000	0.000	0.176	0.000	2	0	0.000	0.000	-0.077	117.49	-41.80	-0.00	0.00
8730000	0.000	0.837	0.000	2	0	0.000	0.004	-0.002	116.52	-41.80	0.00	-6.58
8740000	0.000	0.472	0.000	2	0	0.000	0.004	-0.006	119.16	-41.80	0.00	-6.48
8750000	0.000	23.371	0.000	3	0	0.000	0.001	-0.049	113.00	-43.30	-0.03	0.00
8760000	0.000	1.757	0.000	2	0	0.000	0.008	-0.035	115.42	-41.81	-0.00	0.01
8770000	0.000	0.007	0.000	1	0	0.000	0.009	-0.096	116.94	-40.75	-0.00	0.00
8780000	0.000	0.110	0.000	1	0	0.000	0.007	-0.043	120.29	-40.75	0.00	-0.58
8790000	0.000	5.488	0.000	1	0	0.000	0.003	-0.030	119.37	-40.75	0.00	-6.42
8800000	0.000	16.852	0.000	1	0	0.000	0.000	-0.009	119.62	-40.76	-0.03	-0.69
8810000	0.000	0.903	0.000	1	0	0.000	0.001	-0.023	120.93	-40.75	-0.00	-0.69
8820000	0.000	0.166	0.000	2	0	0.000	0.008	-0.033	121.75	-41.80	-0.00	-0.69
8830000	0.000	226.622	0.000	1	0	0.000	0.004	0.001	117.05	-40.92	0.00	-6.12
8840000	0.000	23.673	0.000	1	0	0.000	0.005	-0.005	117.81	-40.77	0.00	-6.12
8850000	0.000	22.055	0.000	1	0	0.000	0.002	-0.004	119.32	-40.77	-0.00	0.00
8860000	0.000	33.108	0.000	1	0	0.000	0.004	0.050	117.49	-40.79	0.00	-6.33
8870000	0.000	589.013	0.000	1	0	0.000	0.001	0.009	117.33	-41.00	-0.51	-0.69
8880000	0.000	1749.667	0.000	2	0	0.000	0.009	0.025	111.46	-42.14	-0.00	0.00
8890000	0.000	160.614	0.000	3	0	0.000	0.000	0.023	115.83	-43.42	-0.00	0.00
8900000	0.000	1.508	0.000	2	0	0.000	0.004	0.012	115.94	-41.80	0.00	-6.42
8910000	0.000	5.447	0.000	2	0	0.000	0.003	0.070	113.38	-41.81	0.00	-6.10
8920000	0.000	65.158	0.000	2	0	0.000	0.005	-0.017	113.65	-41.89	0.00	-6.30
8930000	0.000	15.011	0.000	2	0	0.000	0.005	0.043	115.29	-41.82	0.00	-6.31
8940000	0.000	0.972	0.000	2	0	0.000	0.003	-0.008	115.39	-41.80	-0.00	-0.69
8950000	0.000	2.028	0.000	3	0	0.000	0.005	0.056	113.69	-43.27	-0.00	0.00
8960000	0.000	0.099	0.000	2	0	0.000	0.006	0.014	121.01	-41.80	-0.01	0.00
8970000	0.000	9.130	0.000	2	0	0.000	0.013	-0.016	114.23	-41.81	0.01	0.00
8980000	0.000	1.923	0.000	2	0	0.000	0.003	0.096	115.33	-41.81	-0.00	-0.69
8990000	0.000	0.319	0.000	2	0	0.000	0.002	-0.039	119.76	-41.80	-0.00	-0.69
9000000	0.000	0.227	0.000	3	0	0.000	0.000	-0.033	117.09	-43.27	-0.00	-0.69
9010000	0.000	0.031	0.000	3	0	0.000	0.026	0.035	116.88	-43.27	-0.00	0.00
9020000	0.000	0.053	0.000	1	0	0.000	0.002	-0.002	121.47	-40.75	-0.00	-0.69
9030000	0.000	94.202	0.000	1	0	0.000	0.000	-0.026	117.47	-40.85	-0.22	-0.69
9040000	0.000	874.508	0.000	1	0	0.000	0.005	-0.001	116.33	-41.03	-0.00	0.00
9050000	0.000	3877.340	0.000	1	0	0.000	0.005	0.008	116.03	-41.15	-0.81	-0.69
9060000	0.000	9284.598	0.000	1	0	0.000	0.014	-0.039	113.08	-41.22	-0.00	0.00
9070000	0.000	19133.803	0.000	1	0	0.000	0.003	0.055	114.42	-41.28	0.00	-6.33
9080000	0.000	11511.122	0.000	1	0	0.000	0.003	-0.060	114.84	-41.24	0.07	0.00
9090000	0.000	362473.391	0.000	1	0	0.000	0.000	-0.069	112.71	-41.51	0.00	0.00
9100000	0.000	378514.225	0.000	2	0	0.000	0.000	-0.041	116.06	-42.57	-0.00	-0.69
9110000	0.000	13884577.589	0.000	1	0	0.000	0.001	-0.062	111.50	-41.80	0.00	-6.20
9120000	0.000	19283695.379	0.000	1	0	0.000	0.008	0.027	110.79	-41.83	-0.00	0.00
9130000	0.000	9559086.806	0.000	1	0	0.000	0.008	-0.040	111.06	-41.77	0.00	-6.36
9140000	0.000	1311814858.454	0.000	1	0	0.000	0.005	-0.001	108.34	-42.17	0.00	-6.05
9150000	0.000	270492126.282	0.000	1	0	0.000	0.003	0.005	110.80	-42.04	0.00	0.00
9160000	0.000	16870989749.534	0.000	1	0	0.000	0.000	-0.021	108.21	-42.37	-3.25	-0.69
9170000	0.000	8619764366.238	0.000	1	0	0.000	0.008	-0.016	107.87	-42.32	0.00	-6.23
9180000	0.000	273818811005.450	0.000	1	0	0.000	0.010	0.016	105.64	-42.59	-3.70	-0.69
9190000	0.000	41044780042.137	0.000	1	0	0.000	0.009	0.048	105.92	-42.44	0.00	-6.39
9200000	0.000	369678618.367	0.000	1	0	0.000	0.003	-0.007	109.73	-42.07	0.00	-6.08
9210000	0.000	6231935.599	0.000	1	0	0.000	0.001	0.057	111.77	-41.74	-0.00	0.00
9220000	0.000	4061377.194	0.000	1	0	0.000	0.000	-0.011	112.30	-41.70	0.00	0.00
9230000	0.000	29284814.695	0.000	1	0	0.000	0.007	0.067	108.89	-41.86	0.00	-6.43
9240000	0.000	432235834.956	0.000	3	0	0.000	0.018	-0.022	110.18	-44.60	-0.00	0.14
9250000	0.000	47106912.754	0.000	1	0	0.000	0.018	-0.025	108.21	-41.90	0.00	-6.31
9260000	0.000	120692716.941	0.000	1	0	0.000	0.004	-0.053	110.32	-41.98	-0.04	0.00
9270000	0.000	232476611077.727	0.000	2	0	0.000	0.000	-0.028	102.39	-43.64	-0.00	-0.69
9280000	0.000	843312245.342	0.000	4	0	0.000	0.003	-0.015	110.51	-46.41	-2.77	-0.69
9290000	0.000	28146304.529	0.000	2	0	0.000	0.008	-0.044	110.47	-42.92	-0.00	0.00
9300000	0.000	4686239.361	0.000	1	0	0.000	0.004	-0.045	111.71	-41.72	0.00	-6.12
9310000	0.000	11127184.017	0.000	1	0	0.000	0.000	-0.001	112.70	-41.79	0.00	-6.21
9320000	0.000	163460.828	0.000	1	0	0.000	0.001	0.061	112.13	-41.45	-0.00	0.00
9330000	0.000	876.864	0.000	2	0	0.000	0.002	0.055	116.44	-42.09	0.00	-6.29
9340000	0.000	6.489	0.000	1	0	0.000	0.010	-0.033	117.95	-40.75	-0.01	-0.69
9350000	0.000	0.371	0.000	1	0	0.000	0.000	0.028	120.55	-40.75	0.00	0.00
9360000	0.000	0.685	0.000	2	0	0.000	0.017	-0.031	117.99	-41.80	0.00	-6.41
9370000	0.000	0.876	0.000	2	0	0.000	0.009	0.021	117.72	-41.80	-0.01	0.00
9380000	0.000	0.561	0.000	2	0	0.000	0.005	-0.049	118.30	-41.80	0.00	-6.17
9390000	0.000	27.939	0.000	2	0	0.000	0.011	-0.001	113.48	-41.85	-0.00	0.03
9400000	0.000	27.651	0.000	2	0	0.000	0.000	-0.053	114.74	-41.85	-0.00	0.00
9410000	0.000	80.291	0.000	2	0	0.000	0.002	0.039	111.29	-41.95	-0.78	-0.69
9420000	0.000	2.996	0.000	2	0	0.000	0.000	-0.014	118.78	-41.81	-0.00	0.00
9430000	0.000	0.264	0.000	2	0	0.000	0.002	-0.054	120.17	-41.80	0.00	-6.18
9440000	0.000	2.970	0.000	2	0	0.000	0.009	0.005	117.34	-41.81	0.00	-6.42
9450000	0.000	60.380	0.000	2	0	0.000	0.002	0.028	113.08	-41.88	-0.04	0.00
9460000	0.000	170.661	0.000	2	0	0.000	0.006	-0.018	115.20	-41.96	0.02	0.00
9470000	0.000	0.118	0.000	2	0	0.000	0.000	-0.015	121.90	-41.80	0.00	0.00
9480000	0.000	0.059	0.000	2	0	0.000	0.022	-0.020	117.61	-41.80	-0.00	0.00
9490000	0.000	0.005	0.000	1	0	0.000	0.001	0.013	123.07	-40.75	-0.00	0.00
9500000	0.000	0.005	0.000	2	0	0.000	0.001	0.019	121.09	-41.80	0.00	-6.11
9510000	0.000	8.059	0.000	2	0	0.000	0.001	-0.023	115.57	-41.81	-0.00	0.00
9520000	0.000	164.925	0.000	3	0	0.000	0.001	-0.029	116.70	-43.42	-0.00	0.00
9530000	0.000	9.452	0.000	1	0	0.000	0.006	0.013	118.64	-40.75	0.00	-6.35
9540000	0.000	99.592	0.000	1	0	0.000	0.000	-0.015	118.67	-40.86	-0.00	0.00
9550000	0.000	748.430	0.000	1	0	0.000	0.002	0.002	117.23	-41.02	-0.00	0.00
9560000	0.000	2.908	0.000	1	0	0.000	0.003	0.036	119.37	-40.75	0.00	-6.25
9570000	0.000	1.310	0.000	1	0	0.000	0.009	-0.020	118.17	-40.75	-0.00	-0.69
9580000	0.000	16.482	0.000	1	0	0.000	0.001	-0.005	119.19	-40.76	0.00	-6.45
9590000	0.000	59.153	0.000	1	0	0.000	0.011	-0.036	116.53	-40.82	0.00	-6.28
9600000	0.000	0.009	0.000	1	0	0.000	0.006	-0.034	121.40	-40.75	0.00	-6.14
9610000	0.000	0.054	0.000	1	0	0.000	0.006	0.041	120.04	-40.75	-0.00	0.55
9620000	0.000	0.098	0.000	1	0	0.000	0.009	0.017	113.01	-40.75	-0.00	0.07
9630000	0.000	24.667	0.000	1	0	0.000	0.002	-0.066	114.95	-40.77	0.00	-5.87
9640000	0.000	0.556	0.000	2	0	0.000	0.009	-0.003	114.28	-41.80	-0.00	0.17
9650000	0.000	0.439	0.000	2	0	0.000	0.006	-0.032	119.67	-41.80	-0.00	0.00
9660000	0.000	11.247	0.000	2	0	0.000	0.004	-0.037	118.67	-41.81	-0.00	0.00
9670000	0.000	0.026	0.000	2	0	0.000	0.000	0.014	124.18	-41.80	0.00	-0.20
9680000	0.000	0.110	0.000	1	0	0.000	0.002	-0.013	121.68	-40.75	0.00	0.00
9690000	0.000	0.965	0.000	1	0	0.000	0.004	-0.010	120.27	-40.75	-0.00	0.00
9700000	0.000	0.668	0.000	3	0	0.000	0.002	0.021	120.17	-43.27	-0.00	0.00
9710000	0.000	5.811	0.000	3	0	0.000	0.003	-0.043	112.42	-43.27	-0.00	0.00
9720000	0.000	0.194	0.000	3	0	0.000	0.001	-0.008	119.39	-43.27	-0.00	-0.69
9730000	0.000	0.198	0.000	1	0	0.000	0.001	0.021	120.12	-40.75	0.00	-6.03
9740000	0.000	0.476	0.000	1	0	0.000	0.001	-0.010	120.48	-40.75	-0.00	0.00
9750000	0.000	4.845	0.000	2	0	0.000	0.007	-0.002	117.91	-41.81	0.00	-6.20
9760000	0.000	0.035	0.000	1	0	0.000	0.002	0.027	118.31	-40.75	-0.00	0.49
9770000	0.000	34.492	0.000	2	0	0.000	0.003	-0.007	116.06	-41.85	-0.00	-0.69
9780000	0.000	3.907	0.000	2	0	0.000	0.011	-0.062	111.67	-41.81	0.00	-0.55
9790000	0.000	3.587	0.000	2	0	0.000	0.001	0.018	114.75	-41.81	-0.00	0.00
9800000	0.000	0.018	0.000	1	0	0.000	0.018	0.053	117.74	-40.75	-0.00	0.00
9810000	0.000	0.389	0.000	2	0	0.000	0.002	-0.041	118.13	-41.80	-0.00	0.00
9820000	0.000	5.700	0.000	2	0	0.000	0.010	0.010	117.71	-41.81	-0.00	-0.69
9830000	0.000	0.426	0.000	2	0	0.000	0.015	0.009	116.74	-41.80	0.00	0.00
9840000	0.000	5.490	0.000	2	0	0.000	0.006	-0.024	117.02	-41.81	0.00	0.00
9850000	0.000	14.659	0.000	2	0	0.000	0.016	0.000	114.71	-41.82	-0.02	0.00
9860000	0.000	0.089	0.000	2	0	0.000	0.002	-0.069	120.46	-41.80	0.00	-6.24
9870000	0.000	0.013	0.000	2	0	0.000	0.004	-0.005	121.45	-41.80	0.00	0.00
9880000	0.000	0.329	0.000	1	0	0.000	0.001	-0.056	120.09	-40.75	-0.01	0.00
9890000	0.000	3.266	0.000	1	0	0.000	0.002	-0.029	118.69	-40.75	0.00	-6.55
9900000	0.000	82.883	0.000	1	0	0.000	0.004	0.010	118.10	-40.84	-0.01	0.00
9910000	0.000	0.139	0.000	1	0	0.000	0.003	0.034	120.76	-40.75	-0.00	0.00
9920000	0.000	0.017	0.000	2	0	0.000	0.004	-0.003	122.91	-41.80	-0.00	0.00
9930000	0.000	0.101	0.000	1	0	0.000	0.001	0.008	121.92	-40.75	0.00	0.00
9940000	0.000	41.129	0.000	2	0	0.000	0.007	0.064	108.19	-41.91	0.00	-5.94
9950000	0.000	0.179	0.000	1	0	0.000	0.003	-0.044	120.74	-40.75	0.00	-0.75
9960000	0.000	8.971	0.000	1	0	0.000	0.002	-0.075	117.45	-40.75	0.00	0.00
9970000	0.000	0.518	0.000	1	0	0.000	0.000	0.018	121.18	-40.75	-0.00	0.00
9980000	0.000	541.618	0.000	1	0	0.000	0.001	0.069	114.33	-40.99	0.00	-6.54
9990000	0.000	1406.166	0.000	1	0	0.000	0.008	0.002	115.09	-41.07	-0.00	0.00
10000000	0.000	368.561	0.000	1	0	0.000	0.007	-0.046	115.67	-40.96	0.00	-0.34
