state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
5850000	0.000	0.000	0.000	0	0	0.000	0.004	0.025	116.51	-1149.17	0.00	-13.03
5860000	0.000	0.000	0.000	0	0	0.000	0.006	-0.027	116.58	-1149.17	-0.00	0.00
5870000	0.000	0.000	0.000	0	0	0.000	0.001	0.014	117.67	-1149.17	0.00	0.00
5880000	0.000	0.000	0.000	0	0	0.000	0.004	0.045	116.52	-1149.17	-1.77	0.00
5890000	0.000	0.000	0.000	0	0	0.000	0.007	-0.019	116.34	-1149.17	0.00	-12.75
5900000	0.000	0.000	0.000	0	0	0.000	0.027	-0.043	112.29	-1149.17	0.00	0.27
5910000	0.000	0.000	0.000	0	0	0.000	0.001	-0.045	117.33	-1149.17	-0.00	0.00
5920000	0.000	0.000	0.000	0	0	0.000	0.005	-0.004	114.84	-1149.17	0.00	-12.52
5930000	0.000	0.000	0.000	0	0	0.000	0.001	-0.010	117.01	-1149.17	0.00	-12.68
5940000	0.000	0.000	0.000	0	0	0.000	0.007	-0.020	115.97	-1149.17	-1.98	0.00
5950000	0.000	0.000	0.000	0	0	0.000	0.002	-0.053	116.91	-1149.17	-1.98	0.00
5960000	0.000	0.003	0.000	1	0	0.000	0.001	0.064	121.64	-1149.54	-0.00	-0.69
5970000	0.000	0.000	0.000	0	0	0.000	0.008	-0.012	114.66	-1149.17	0.00	0.00
5980000	0.000	0.000	0.000	0	0	0.000	0.002	0.123	110.30	-1149.17	-1.65	0.00
5990000	0.000	0.000	0.000	0	0	0.000	0.003	-0.041	117.00	-1149.17	0.00	-12.99
6000000	0.000	0.000	0.000	0	0	0.000	0.003	-0.025	117.20	-1149.17	-0.00	0.00
6010000	0.000	0.000	0.000	0	0	0.000	0.003	-0.033	117.30	-1149.17	-1.40	0.00
6020000	0.000	0.000	0.000	0	0	0.000	0.009	-0.058	115.32	-1149.17	0.00	0.00
6030000	0.000	0.000	0.000	0	0	0.000	0.000	-0.042	117.56	-1149.17	0.00	-12.90
6040000	0.000	0.000	0.000	0	0	0.000	0.001	0.060	116.57	-1149.17	0.00	0.00
6050000	0.000	0.000	0.000	0	0	0.000	0.001	-0.032	117.60	-1149.17	0.00	-12.80
6060000	0.000	0.000	0.000	0	0	0.000	0.001	0.034	116.92	-1149.17	0.00	-12.73
6070000	0.000	0.000	0.000	0	1	293.173	0.003	-0.013	111.18	-1150.80	0.00	0.00
6080000	0.000	0.000	0.000	0	0	0.000	0.001	0.040	116.93	-1149.17	0.00	-12.97
6090000	0.000	0.000	0.000	0	0	0.000	0.002	0.062	116.02	-1149.17	0.00	-12.98
6100000	0.000	0.000	0.000	0	0	0.000	0.005	0.044	115.53	-1149.17	0.00	0.00
6110000	0.000	0.000	0.000	0	0	0.000	0.001	-0.012	117.56	-1149.17	0.00	0.00
6120000	0.000	0.000	0.000	0	0	0.000	0.009	0.009	115.16	-1149.17	-0.00	0.00
6130000	0.000	0.000	0.000	0	0	0.000	0.012	0.053	114.13	-1149.17	0.00	0.00
6140000	0.000	0.000	0.000	0	0	0.000	0.001	-0.121	113.88	-1149.17	-0.00	0.00
6150000	0.000	0.000	0.000	0	0	0.000	0.002	-0.048	115.99	-1149.17	-1.42	0.00
6160000	0.000	0.000	0.000	0	0	0.000	0.022	-0.030	113.10	-1149.17	0.00	-12.79
6170000	0.000	0.000	0.000	0	0	0.000	0.005	0.020	116.80	-1149.17	0.00	0.00
6180000	0.000	0.000	0.000	0	0	0.000	0.010	0.043	115.16	-1149.17	0.00	-12.73
6190000	0.000	0.000	0.000	0	0	0.000	0.016	-0.006	114.29	-1149.17	-1.17	0.00
6200000	0.000	0.000	0.000	0	0	0.000	0.001	0.045	116.91	-1149.17	-0.00	0.00
