state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
9210	0.000	0.000	0.000	0	0	0.000	0.015	0.094	105.43	-1107.73	-0.00	0.00
9220	0.000	0.000	0.000	0	0	0.000	0.015	0.077	106.33	-1107.73	0.00	0.00
9230	0.000	0.000	0.000	0	0	0.000	0.015	0.077	106.33	-1107.73	0.00	0.00
9240	0.000	0.000	0.000	0	0	0.000	0.015	0.077	106.33	-1107.73	-0.00	0.00
9250	0.000	0.000	0.000	0	0	0.000	0.015	0.077	105.83	-1107.73	0.00	0.00
9260	0.000	0.000	0.000	0	0	0.000	0.009	0.077	107.07	-1107.73	0.00	0.00
9270	0.000	0.000	0.000	0	0	0.000	0.009	0.077	106.80	-1107.73	0.00	0.00
9280	0.000	0.000	0.000	0	0	0.000	0.009	0.077	107.19	-1107.73	-1.04	0.00
9290	0.000	0.000	0.000	0	0	0.000	0.009	0.077	107.20	-1107.73	0.00	0.00
9300	0.000	0.000	0.000	0	0	0.000	0.009	0.077	107.14	-1107.73	-0.00	0.00
9310	0.000	0.000	0.000	0	0	0.000	0.009	0.077	106.71	-1107.73	0.00	0.00
9320	0.000	0.000	0.000	0	0	0.000	0.009	0.077	106.50	-1107.73	-0.00	0.00
9330	0.000	0.000	0.000	0	0	0.000	0.006	0.077	107.66	-1107.73	-0.00	0.00
9340	0.000	0.000	0.000	0	0	0.000	0.006	0.077	107.17	-1107.73	-0.00	0.00
9350	0.000	0.000	0.000	0	0	0.000	0.006	0.077	107.29	-1107.73	-0.00	0.00
9360	0.000	0.000	0.000	0	0	0.000	0.006	0.077	107.13	-1107.73	-1.04	0.00
9370	0.000	0.000	0.000	0	0	0.000	0.006	0.077	107.13	-1107.73	-1.04	0.00
9380	0.000	0.000	0.000	0	0	0.000	0.004	0.077	107.99	-1107.73	-1.04	0.00
9390	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.10	-1107.73	0.00	0.00
9400	0.000	0.000	0.000	0	0	0.000	0.004	0.077	107.95	-1107.73	-1.04	0.00
9410	0.000	0.000	0.000	0	0	0.000	0.004	0.077	107.81	-1107.73	-1.04	0.00
9420	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.06	-1107.73	-0.00	0.00
9430	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.05	-1107.73	0.00	0.00
9440	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.05	-1107.73	0.00	0.00
9450	0.000	0.000	0.000	0	0	0.000	0.004	0.077	107.94	-1107.73	-0.00	0.00
9460	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.10	-1107.73	0.00	0.00
9470	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.10	-1107.73	0.00	0.00
9480	0.000	0.000	0.000	0	0	0.000	0.004	0.077	107.68	-1107.73	-1.04	0.00
9490	0.000	0.000	0.000	0	0	0.000	0.004	0.077	106.27	-1107.73	0.00	0.00
9500	0.000	0.000	0.000	0	0	0.000	0.004	0.077	107.82	-1107.73	0.00	0.00
9510	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.10	-1107.73	0.00	0.00
9520	0.000	0.000	0.000	0	0	0.000	0.004	0.029	109.51	-1107.73	-0.00	0.00
9530	0.000	0.000	0.000	0	0	0.000	0.004	0.029	109.51	-1107.73	-1.04	0.00
9540	0.000	0.000	0.000	0	0	0.000	0.004	0.029	109.67	-1107.73	-1.04	0.00
9550	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.98	-1107.73	0.00	-0.30
9560	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.99	-1107.73	0.00	0.00
9570	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.55	-1107.73	-0.00	0.00
9580	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.36	-1107.73	-1.04	0.00
9590	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.99	-1107.73	-1.04	0.00
9600	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.67	-1107.73	-1.04	0.00
9610	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.83	-1107.73	0.00	0.00
9620	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.74	-1107.73	-0.00	0.00
9630	0.000	0.000	0.000	0	0	0.000	0.002	0.022	109.82	-1107.73	0.00	-0.30
9640	0.000	0.000	0.000	0	0	0.000	0.003	0.022	109.38	-1107.73	-1.04	0.00
9650	0.000	0.000	0.000	0	0	0.000	0.003	0.022	109.59	-1107.73	-0.00	0.00
9660	0.000	0.000	0.000	0	0	0.000	0.002	0.024	109.53	-1107.73	-0.00	0.00
9670	0.000	0.000	0.000	0	0	0.000	0.002	0.024	109.06	-1107.73	-0.00	0.00
9680	0.000	0.000	0.000	0	0	0.000	0.002	0.024	109.99	-1107.73	-1.04	0.00
9690	0.000	0.000	0.000	0	0	0.000	0.002	0.024	109.01	-1107.73	-0.00	0.00
9700	0.000	0.000	0.000	0	0	0.000	0.002	0.024	110.16	-1107.73	-1.04	0.00
9710	0.000	0.000	0.000	0	0	0.000	0.002	0.024	110.16	-1107.73	0.00	0.00
9720	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.95	-1107.73	0.00	0.00
9730	0.000	0.000	0.000	0	0	0.000	0.002	0.029	109.21	-1107.73	-1.04	0.00
9740	0.000	0.000	0.000	0	0	0.000	0.002	0.029	110.05	-1107.73	-0.00	0.00
9750	0.000	0.000	0.000	0	0	0.000	0.002	0.021	110.06	-1107.73	-0.00	0.00
9760	0.000	0.000	0.000	0	0	0.000	0.002	0.021	107.70	-1107.73	-0.00	0.00
9770	0.000	0.000	0.000	0	0	0.000	0.002	0.030	109.19	-1107.73	0.00	0.00
9780	0.000	0.000	0.000	0	0	0.000	0.002	0.030	108.29	-1107.73	-0.00	0.00
9790	0.000	0.000	0.000	0	0	0.000	0.002	0.030	109.86	-1107.73	0.00	0.00
9800	0.000	0.000	0.000	0	0	0.000	0.002	0.022	108.13	-1107.73	-1.04	0.00
9810	0.000	0.000	0.000	0	0	0.000	0.002	0.022	109.14	-1107.73	0.00	0.00
9820	0.000	0.000	0.000	0	0	0.000	0.002	0.022	110.04	-1107.73	0.00	0.00
9830	0.000	0.000	0.000	0	0	0.000	0.002	0.022	109.95	-1107.73	0.00	0.00
9840	0.000	0.000	0.000	0	0	0.000	0.002	0.019	109.54	-1107.73	0.00	0.00
9850	0.000	0.000	0.000	0	0	0.000	0.002	0.019	110.10	-1107.73	-1.04	0.00
9860	0.000	0.000	0.000	0	0	0.000	0.002	0.019	109.73	-1107.73	0.00	0.00
9870	0.000	0.000	0.000	0	0	0.000	0.004	0.019	108.97	-1107.73	-1.04	0.00
9880	0.000	0.000	0.000	0	1	1.117	0.006	0.019	107.48	-1108.77	-1.04	0.00
9890	0.000	0.000	0.000	0	1	0.850	0.004	0.019	106.71	-1108.76	0.00	-0.27
9900	0.000	0.000	0.000	0	0	0.000	0.004	0.019	109.11	-1107.73	0.00	0.00
9910	0.000	0.000	0.000	0	0	0.000	0.003	0.019	108.30	-1107.73	0.00	0.00
9920	0.000	0.000	0.000	0	0	0.000	0.003	0.019	109.60	-1107.73	-0.00	0.00
9930	0.000	0.000	0.000	0	0	0.000	0.003	0.019	109.78	-1107.73	-1.04	0.00
9940	0.000	0.000	0.000	0	0	0.000	0.003	0.028	108.89	-1107.73	0.00	0.00
9950	0.000	0.000	0.000	0	0	0.000	0.004	0.026	108.92	-1107.73	0.00	0.00
9960	0.000	0.000	0.000	0	0	0.000	0.004	0.026	109.44	-1107.73	0.00	0.00
9970	0.000	0.000	0.000	0	0	0.000	0.004	0.026	109.03	-1107.73	0.00	0.00
9980	0.000	0.000	0.000	0	0	0.000	0.004	0.026	109.03	-1107.73	0.00	0.00
9990	0.000	0.000	0.000	0	0	0.000	0.004	0.020	109.45	-1107.73	0.00	0.00
10000	0.000	0.000	0.000	0	0	0.000	0.004	0.030	109.66	-1107.73	0.00	0.00
