state	min	max	median	shifts	jumps	jumpvar	SE	root	lnL	lnLp	qlnL.p	qlnL.h
630000	0.000	0.000	0.000	0	0	0.000	0.002	-0.016	110.37	-1107.73	-0.00	0.00
640000	0.000	0.000	0.000	0	0	0.000	0.007	0.032	109.06	-1107.73	-0.00	0.00
650000	0.000	0.000	0.000	0	0	0.000	0.001	0.007	110.09	-1107.73	0.00	0.00
660000	0.000	0.000	0.000	0	0	0.000	0.008	-0.042	108.52	-1107.73	0.00	0.00
670000	0.000	0.000	0.000	0	0	0.000	0.006	-0.067	108.60	-1107.73	0.00	0.39
680000	0.000	0.000	0.000	0	0	0.000	0.015	0.036	107.40	-1107.73	-0.00	0.00
690000	0.000	0.000	0.000	0	0	0.000	0.001	-0.073	107.84	-1107.73	-0.00	0.00
700000	0.000	0.000	0.000	0	0	0.000	0.003	-0.064	109.18	-1107.73	-0.00	0.00
710000	0.000	0.000	0.000	0	0	0.000	0.000	0.029	109.97	-1107.73	0.00	-0.40
720000	0.000	0.000	0.000	0	0	0.000	0.002	0.030	109.79	-1107.73	-0.00	0.00
730000	0.000	0.000	0.000	0	0	0.000	0.002	-0.046	105.98	-1107.73	-0.00	0.00
740000	0.000	0.000	0.000	0	0	0.000	0.003	-0.012	110.10	-1107.73	0.00	0.00
750000	0.000	0.000	0.000	0	0	0.000	0.003	-0.030	108.91	-1107.73	-0.00	0.00
760000	0.000	0.000	0.000	0	0	0.000	0.004	-0.131	105.77	-1107.73	-0.00	0.00
770000	0.000	0.000	0.000	0	0	0.000	0.008	-0.024	108.77	-1107.73	-0.00	0.00
780000	0.000	0.000	0.000	0	0	0.000	0.008	0.093	106.17	-1107.73	-0.00	0.00
790000	0.000	0.000	0.000	0	0	0.000	0.001	0.007	110.45	-1107.73	0.00	0.00
800000	0.000	0.000	0.000	0	0	0.000	0.009	0.013	105.14	-1107.73	-0.00	0.00
810000	0.000	0.000	0.000	0	0	0.000	0.002	0.010	109.98	-1107.73	-0.00	0.00
820000	0.000	0.000	0.000	0	0	0.000	0.004	0.021	109.78	-1107.73	0.00	0.00
830000	0.000	0.000	0.000	0	0	0.000	0.006	0.060	108.42	-1107.73	-0.00	0.00
840000	0.000	0.000	0.000	0	0	0.000	0.008	-0.073	108.18	-1107.73	-0.00	0.00
850000	0.000	0.000	0.000	0	0	0.000	0.004	-0.026	109.57	-1107.73	-0.00	0.00
860000	0.000	0.000	0.000	0	0	0.000	0.025	-0.032	106.55	-1107.73	-0.00	0.00
870000	0.000	0.000	0.000	0	0	0.000	0.023	0.004	105.91	-1107.73	0.00	0.00
880000	0.000	0.000	0.000	0	0	0.000	0.001	-0.080	108.86	-1107.73	-0.00	0.00
890000	0.000	0.000	0.000	0	0	0.000	0.001	-0.069	106.30	-1107.73	-0.00	0.00
900000	0.000	0.000	0.000	0	0	0.000	0.003	-0.027	110.04	-1107.73	-0.00	0.00
910000	0.000	0.000	0.000	0	0	0.000	0.002	-0.068	108.52	-1107.73	-0.00	0.00
920000	0.000	0.000	0.000	0	0	0.000	0.001	-0.036	109.63	-1107.73	0.00	0.30
930000	0.000	0.000	0.000	0	0	0.000	0.011	0.048	107.06	-1107.73	-0.00	0.00
940000	0.000	0.000	0.000	0	0	0.000	0.001	-0.073	109.03	-1107.73	0.00	0.00
950000	0.000	0.000	0.000	0	0	0.000	0.011	0.076	106.56	-1107.73	0.00	0.00
960000	0.000	0.000	0.000	0	0	0.000	0.001	-0.008	110.45	-1107.73	0.00	0.00
970000	0.000	0.000	0.000	0	0	0.000	0.006	-0.017	109.62	-1107.73	-0.00	0.00
980000	0.000	0.000	0.000	0	0	0.000	0.006	-0.051	108.41	-1107.73	0.00	0.01
990000	0.000	0.000	0.000	0	0	0.000	0.000	-0.036	109.47	-1107.73	0.00	0.00
1000000	0.000	0.000	0.000	0	0	0.000	0.001	0.010	109.73	-1107.73	-0.00	0.00
1010000	0.000	0.000	0.000	0	0	0.000	0.001	-0.023	110.24	-1107.73	-0.00	0.00
1020000	0.000	0.000	0.000	0	0	0.000	0.010	0.001	108.99	-1107.73	0.00	0.00
1030000	0.000	0.000	0.000	0	0	0.000	0.004	0.077	108.16	-1107.73	0.00	0.00
1040000	0.000	0.000	0.000	0	0	0.000	0.001	-0.018	110.47	-1107.73	-0.00	0.00
1050000	0.000	0.000	0.000	0	0	0.000	0.001	-0.088	108.69	-1107.73	0.00	0.00
1060000	0.000	0.000	0.000	0	0	0.000	0.001	0.026	110.17	-1107.73	-0.00	0.00
1070000	0.000	0.000	0.000	0	0	0.000	0.003	-0.036	109.69	-1107.73	0.00	-0.11
1080000	0.000	0.000	0.000	0	0	0.000	0.009	-0.033	109.07	-1107.73	0.00	0.00
1090000	0.000	0.000	0.000	0	0	0.000	0.006	-0.002	108.61	-1107.73	0.00	0.00
1100000	0.000	0.000	0.000	0	0	0.000	0.008	-0.001	108.41	-1107.73	-0.00	0.00
1110000	0.000	0.000	0.000	0	0	0.000	0.000	0.018	110.09	-1107.73	0.00	0.00
1120000	0.000	0.000	0.000	0	0	0.000	0.012	0.021	107.03	-1107.73	0.00	0.00
1130000	0.000	0.000	0.000	0	0	0.000	0.007	-0.005	109.36	-1107.73	0.00	0.00
1140000	0.000	0.000	0.000	0	0	0.000	0.007	0.110	103.64	-1107.73	-0.00	0.00
1150000	0.000	0.000	0.000	0	0	0.000	0.001	0.014	110.30	-1107.73	0.00	-0.50
1160000	0.000	0.000	0.000	0	0	0.000	0.009	-0.084	107.33	-1107.73	0.00	0.00
1170000	0.000	0.000	0.000	0	0	0.000	0.008	-0.007	109.01	-1107.73	0.00	0.00
1180000	0.000	0.000	0.000	0	0	0.000	0.000	-0.016	109.64	-1107.73	0.00	0.00
1190000	0.000	0.000	0.000	0	0	0.000	0.015	0.023	108.00	-1107.73	-0.00	0.00
1200000	0.000	0.000	0.000	0	0	0.000	0.005	-0.032	109.65	-1107.73	0.00	0.00
1210000	0.000	0.000	0.000	0	0	0.000	0.012	-0.017	108.71	-1107.73	-0.00	0.00
1220000	0.000	0.000	0.000	0	0	0.000	0.008	0.011	108.67	-1107.73	0.00	0.00
1230000	0.000	0.000	0.000	0	0	0.000	0.010	0.003	107.76	-1107.73	0.00	0.00
1240000	0.000	0.000	0.000	0	0	0.000	0.003	0.085	107.38	-1107.73	-0.00	0.00
1250000	0.000	0.000	0.000	0	0	0.000	0.002	-0.003	108.96	-1107.73	-0.00	0.00
1260000	0.000	0.000	0.000	0	0	0.000	0.001	-0.003	110.10	-1107.73	0.00	0.00
1270000	0.000	0.000	0.000	0	0	0.000	0.014	-0.031	108.33	-1107.73	-0.00	0.00
1280000	0.000	0.000	0.000	0	0	0.000	0.001	0.048	109.50	-1107.73	0.00	0.00
1290000	0.000	0.000	0.000	0	0	0.000	0.004	0.022	109.45	-1107.73	0.00	0.00
1300000	0.000	0.000	0.000	0	0	0.000	0.001	-0.025	108.65	-1107.73	0.00	0.00
1310000	0.000	0.000	0.000	0	0	0.000	0.004	-0.059	109.17	-1107.73	-0.00	0.00
1320000	0.000	0.000	0.000	0	0	0.000	0.007	-0.032	109.29	-1107.73	0.00	0.26
1330000	0.000	0.000	0.000	0	0	0.000	0.003	-0.030	110.08	-1107.73	-0.00	0.00
1340000	0.000	0.000	0.000	0	0	0.000	0.011	0.027	108.07	-1107.73	-0.00	0.00
1350000	0.000	0.000	0.000	0	0	0.000	0.000	0.009	110.41	-1107.73	0.00	0.00
1360000	0.000	0.000	0.000	0	0	0.000	0.005	0.026	104.99	-1107.73	-0.00	0.00
1370000	0.000	0.000	0.000	0	0	0.000	0.004	0.019	109.31	-1107.73	-0.00	0.00
1380000	0.000	0.000	0.000	0	0	0.000	0.002	0.032	109.80	-1107.73	0.00	0.00
1390000	0.000	0.000	0.000	0	0	0.000	0.001	-0.049	109.00	-1107.73	-0.00	0.00
1400000	0.000	0.000	0.000	0	0	0.000	0.008	-0.039	108.84	-1107.73	-0.00	0.00
1410000	0.000	0.000	0.000	0	0	0.000	0.001	-0.013	110.52	-1107.73	-0.00	0.00
1420000	0.000	0.000	0.000	0	0	0.000	0.009	-0.075	107.74	-1107.73	-0.00	0.00
1430000	0.000	0.000	0.000	0	0	0.000	0.021	0.051	105.72	-1107.73	-0.00	0.00
1440000	0.000	0.000	0.000	0	0	0.000	0.019	-0.003	107.14	-1107.73	0.00	0.00
1450000	0.000	0.000	0.000	0	0	0.000	0.001	-0.026	110.38	-1107.73	0.00	0.00
1460000	0.000	0.000	0.000	0	0	0.000	0.022	-0.046	106.01	-1107.73	0.00	0.31
1470000	0.000	0.000	0.000	0	0	0.000	0.026	-0.001	106.67	-1107.73	0.00	0.00
1480000	0.000	0.000	0.000	0	0	0.000	0.005	-0.017	106.34	-1107.73	-0.00	0.00
1490000	0.000	0.000	0.000	0	0	0.000	0.002	0.045	108.69	-1107.73	0.00	-0.27
1500000	0.000	0.000	0.000	0	0	0.000	0.002	0.017	110.15	-1107.73	0.00	0.00
1510000	0.000	0.000	0.000	0	0	0.000	0.020	0.052	106.28	-1107.73	-0.00	0.00
1520000	0.000	0.000	0.000	0	0	0.000	0.004	0.028	109.48	-1107.73	-0.00	0.00
1530000	0.000	0.000	0.000	0	0	0.000	0.007	0.036	107.93	-1107.73	-0.00	0.00
1540000	0.000	0.000	0.000	0	0	0.000	0.003	-0.016	110.24	-1107.73	-0.00	0.00
1550000	0.000	0.000	0.000	0	0	0.000	0.008	0.067	107.20	-1107.73	-0.00	0.00
1560000	0.000	0.000	0.000	0	0	0.000	0.002	-0.010	108.62	-1107.73	0.00	0.00
1570000	0.000	0.000	0.000	0	0	0.000	0.014	0.019	108.13	-1107.73	0.00	0.00
1580000	0.000	0.000	0.000	0	0	0.000	0.002	-0.010	110.01	-1107.73	-0.00	0.00
1590000	0.000	0.000	0.000	0	0	0.000	0.001	-0.135	104.10	-1107.73	0.00	0.00
1600000	0.000	0.000	0.000	0	0	0.000	0.001	0.012	110.35	-1107.73	-0.00	0.00
1610000	0.000	0.000	0.000	0	0	0.000	0.010	0.065	107.10	-1107.73	0.00	0.00
1620000	0.000	0.000	0.000	0	0	0.000	0.002	0.011	108.88	-1107.73	-0.00	0.00
1630000	0.000	0.000	0.000	0	0	0.000	0.011	-0.002	108.56	-1107.73	0.00	0.00
1640000	0.000	0.000	0.000	0	0	0.000	0.002	0.025	109.30	-1107.73	-0.00	0.00
1650000	0.000	0.000	0.000	0	0	0.000	0.005	-0.107	106.62	-1107.73	0.00	0.00
1660000	0.000	0.000	0.000	0	0	0.000	0.039	0.038	103.09	-1107.73	-0.00	0.00
1670000	0.000	0.000	0.000	0	0	0.000	0.006	-0.099	107.29	-1107.73	0.00	0.00
1680000	0.000	0.000	0.000	0	0	0.000	0.000	0.011	110.28	-1107.73	0.00	0.00
1690000	0.000	0.000	0.000	0	0	0.000	0.007	0.024	108.65	-1107.73	0.00	0.00
1700000	0.000	0.000	0.000	0	0	0.000	0.001	-0.055	107.55	-1107.73	-0.00	0.00
1710000	0.000	0.000	0.000	0	0	0.000	0.001	-0.023	110.32	-1107.73	-0.00	0.00
1720000	0.000	0.000	0.000	0	0	0.000	0.003	-0.041	109.29	-1107.73	-0.00	0.00
1730000	0.000	0.000	0.000	0	0	0.000	0.016	-0.008	108.21	-1107.73	-0.00	0.00
1740000	0.000	0.000	0.000	0	0	0.000	0.004	0.092	107.37	-1107.73	-0.00	0.00
1750000	0.000	0.000	0.000	0	0	0.000	0.020	0.010	104.81	-1107.73	-0.00	0.00
1760000	0.000	0.000	0.000	0	0	0.000	0.009	-0.086	107.14	-1107.73	0.00	0.00
1770000	0.000	0.000	0.000	0	0	0.000	0.000	-0.072	109.27	-1107.73	-0.00	0.06
1780000	0.000	0.000	0.000	0	0	0.000	0.009	-0.044	107.09	-1107.73	0.00	0.00
1790000	0.000	0.000	0.000	0	0	0.000	0.016	0.007	107.81	-1107.73	-0.00	0.00
1800000	0.000	0.000	0.000	0	0	0.000	0.006	-0.003	109.69	-1107.73	-0.00	0.00
1810000	0.000	0.000	0.000	0	0	0.000	0.001	-0.019	110.16	-1107.73	-0.00	0.00
1820000	0.000	0.000	0.000	0	0	0.000	0.016	-0.039	107.94	-1107.73	0.00	0.00
1830000	0.000	0.000	0.000	0	0	0.000	0.003	-0.040	109.39	-1107.73	-0.00	0.00
1840000	0.000	0.000	0.000	0	0	0.000	0.010	-0.052	108.21	-1107.73	0.00	-0.07
1850000	0.000	0.000	0.000	0	0	0.000	0.016	-0.078	106.67	-1107.73	-0.00	0.00
1860000	0.000	0.000	0.000	0	0	0.000	0.004	-0.021	109.52	-1107.73	0.00	0.00
1870000	0.000	0.000	0.000	0	0	0.000	0.011	0.094	103.94	-1107.73	0.00	0.12
1880000	0.000	0.000	0.000	0	0	0.000	0.004	0.003	108.97	-1107.73	0.00	0.00
1890000	0.000	0.000	0.000	0	0	0.000	0.015	-0.098	105.40	-1107.73	0.00	0.00
1900000	0.000	0.000	0.000	0	0	0.000	0.010	0.013	108.70	-1107.73	-0.00	0.00
1910000	0.000	0.000	0.000	0	0	0.000	0.010	0.022	107.98	-1107.73	-0.00	0.00
1920000	0.000	0.000	0.000	0	0	0.000	0.022	-0.004	106.58	-1107.73	-0.00	0.00
1930000	0.000	0.000	0.000	0	0	0.000	0.000	0.030	110.13	-1107.73	-0.00	0.00
1940000	0.000	0.000	0.000	0	0	0.000	0.004	0.024	109.30	-1107.73	0.00	0.00
1950000	0.000	0.000	0.000	0	0	0.000	0.002	-0.010	110.40	-1107.73	0.00	-0.12
1960000	0.000	0.000	0.000	0	0	0.000	0.017	0.022	107.67	-1107.73	0.00	0.00
1970000	0.000	0.000	0.000	0	0	0.000	0.002	-0.068	109.15	-1107.73	0.00	0.00
1980000	0.000	0.000	0.000	0	0	0.000	0.003	-0.058	109.54	-1107.73	-0.00	0.00
1990000	0.000	0.000	0.000	0	0	0.000	0.003	0.065	108.34	-1107.73	0.00	0.00
2000000	0.000	0.000	0.000	0	0	0.000	0.001	-0.046	108.14	-1107.73	-0.00	0.00
2010000	0.000	0.000	0.000	0	0	0.000	0.012	0.031	108.13	-1107.73	0.00	0.00
2020000	0.000	0.000	0.000	0	0	0.000	0.006	-0.029	108.95	-1107.73	-0.00	0.00
2030000	0.000	0.000	0.000	0	0	0.000	0.013	0.020	107.63	-1107.73	-0.00	0.00
2040000	0.000	0.000	0.000	0	0	0.000	0.001	0.033	108.46	-1107.73	-0.00	0.00
